format	width	quality	size	dssim	filename
jpeg	1536	76	561590	0.00178805	./quality-samples/sample3.jpg
jpeg	1536	80	626209	0.00148444	./quality-samples/sample3.jpg
jpeg	1536	78	596994	0.00163077	./quality-samples/sample3.jpg
jpeg	2048	87	562377	0.00074261	./quality-samples/sample0.jpg
jpeg	2048	90	648678	0.0005875	./quality-samples/sample0.jpg
jpeg	2048	89	611916	0.00064907	./quality-samples/sample0.jpg
jpeg	2048	86	546125	0.00078235	./quality-samples/sample0.jpg
jpeg	2048	88	590798	0.00068952	./quality-samples/sample0.jpg
webp	2048	91	409606	0.00080437	./quality-samples/sample2.jpg
webp	2048	92	468462	0.00071679	./quality-samples/sample2.jpg
webp	2048	94	608096	0.00054412	./quality-samples/sample2.jpg
webp	2048	93	527888	0.0006223	./quality-samples/sample2.jpg
webp	2048	76	570470	0.00281834	./quality-samples/sample1.jpg
webp	2048	77	602104	0.00254495	./quality-samples/sample1.jpg
webp	2048	80	698642	0.00202755	./quality-samples/sample1.jpg
webp	2048	79	657008	0.00222745	./quality-samples/sample1.jpg
webp	2048	78	622894	0.00237256	./quality-samples/sample1.jpg
webp	2048	95	713256	0.00047781	./quality-samples/sample2.jpg
jpeg	1536	81	646953	0.00141038	./quality-samples/sample3.jpg
jpeg	1536	85	734636	0.00113337	./quality-samples/sample3.jpg
jpeg	1536	82	664717	0.00134433	./quality-samples/sample3.jpg
jpeg	1536	83	691963	0.00126532	./quality-samples/sample3.jpg
jpeg	2048	91	680128	0.00050363	./quality-samples/sample0.jpg
jpeg	1536	84	711993	0.00120779	./quality-samples/sample3.jpg
jpeg	2048	92	711011	0.00046775	./quality-samples/sample0.jpg
jpeg	2048	93	767996	0.0004128	./quality-samples/sample0.jpg
jpeg	2048	94	834367	0.00036604	./quality-samples/sample0.jpg
jpeg	2048	95	913451	0.00032596	./quality-samples/sample0.jpg
webp	2048	81	738616	0.00187773	./quality-samples/sample1.jpg
webp	2048	82	762914	0.0017816	./quality-samples/sample1.jpg
webp	2048	98	954662	0.00038027	./quality-samples/sample2.jpg
webp	2048	97	811614	0.00042824	./quality-samples/sample2.jpg
webp	2048	96	747008	0.0004622	./quality-samples/sample2.jpg
webp	2048	84	865642	0.00148218	./quality-samples/sample1.jpg
webp	2048	99	1035784	0.00035027	./quality-samples/sample2.jpg
jpeg	2048	97	1142399	0.00024846	./quality-samples/sample0.jpg
webp	2048	83	832202	0.00160303	./quality-samples/sample1.jpg
jpeg	2048	98	1299604	0.00022162	./quality-samples/sample0.jpg
jpeg	2048	99	1586004	0.00019574	./quality-samples/sample0.jpg
jpeg	2048	96	1017493	0.00028196	./quality-samples/sample0.jpg
jpeg	2048	100	1811448	0.00018052	./quality-samples/sample0.jpg
webp	2048	85	954690	0.00126794	./quality-samples/sample1.jpg
jpeg	1536	86	768077	0.00105415	./quality-samples/sample3.jpg
jpeg	1536	89	865591	0.00086358	./quality-samples/sample3.jpg
jpeg	1536	87	792291	0.00099036	./quality-samples/sample3.jpg
jpeg	1536	88	833512	0.00091992	./quality-samples/sample3.jpg
jpeg	1536	90	920590	0.00078272	./quality-samples/sample3.jpg
webp	2048	100	3194754	0.00007355	./quality-samples/sample2.jpg
webp	2048	86	989334	0.00117262	./quality-samples/sample1.jpg
webp	2048	89	1204316	0.00084288	./quality-samples/sample1.jpg
webp	2048	90	1307280	0.00071582	./quality-samples/sample1.jpg
webp	2048	88	1128468	0.00095331	./quality-samples/sample1.jpg
webp	2048	87	1045838	0.00106324	./quality-samples/sample1.jpg
webp	2560	70	349450	0.00207315	./quality-samples/sample0.jpg
jpeg	2048	70	328742	0.00135042	./quality-samples/sample2.jpg
jpeg	1536	93	1096244	0.00053799	./quality-samples/sample3.jpg
jpeg	1536	91	966981	0.00066589	./quality-samples/sample3.jpg
jpeg	1536	92	1012745	0.00061121	./quality-samples/sample3.jpg
jpeg	1536	95	1311975	0.00041425	./quality-samples/sample3.jpg
jpeg	1536	94	1195949	0.00047274	./quality-samples/sample3.jpg
webp	2048	93	1710848	0.00046432	./quality-samples/sample1.jpg
webp	2048	94	1819308	0.00040505	./quality-samples/sample1.jpg
webp	2048	95	1956958	0.00034514	./quality-samples/sample1.jpg
webp	2048	92	1497160	0.0005599	./quality-samples/sample1.jpg
webp	2048	91	1392868	0.00064258	./quality-samples/sample1.jpg
webp	2560	72	358056	0.00199628	./quality-samples/sample0.jpg
webp	2560	74	365272	0.00196721	./quality-samples/sample0.jpg
webp	2560	75	367854	0.00194146	./quality-samples/sample0.jpg
webp	2560	71	351166	0.00207098	./quality-samples/sample0.jpg
webp	2560	73	358056	0.00199628	./quality-samples/sample0.jpg
jpeg	2048	71	336794	0.00126373	./quality-samples/sample2.jpg
jpeg	2048	72	341425	0.00125388	./quality-samples/sample2.jpg
jpeg	2048	73	355981	0.00113419	./quality-samples/sample2.jpg
jpeg	2048	75	373309	0.00104363	./quality-samples/sample2.jpg
jpeg	2048	74	372811	0.00104533	./quality-samples/sample2.jpg
jpeg	1536	99	2380221	0.00021548	./quality-samples/sample3.jpg
webp	2048	96	2113458	0.00030668	./quality-samples/sample1.jpg
jpeg	1536	96	1468542	0.00034576	./quality-samples/sample3.jpg
webp	2048	99	2657348	0.00022216	./quality-samples/sample1.jpg
webp	2048	97	2355950	0.00026678	./quality-samples/sample1.jpg
webp	2048	98	2486630	0.00025028	./quality-samples/sample1.jpg
jpeg	1536	98	1904303	0.00025171	./quality-samples/sample3.jpg
jpeg	1536	97	1657045	0.0002953	./quality-samples/sample3.jpg
jpeg	1536	100	2711281	0.00019789	./quality-samples/sample3.jpg
webp	2560	80	440110	0.00151349	./quality-samples/sample0.jpg
webp	2560	78	410644	0.00165673	./quality-samples/sample0.jpg
webp	2560	76	381510	0.00184945	./quality-samples/sample0.jpg
webp	2560	77	396660	0.00174728	./quality-samples/sample0.jpg
webp	2560	79	425926	0.00159568	./quality-samples/sample0.jpg
jpeg	2048	76	383960	0.00096652	./quality-samples/sample2.jpg
jpeg	2048	80	447932	0.00082841	./quality-samples/sample2.jpg
jpeg	2048	77	404860	0.00091005	./quality-samples/sample2.jpg
jpeg	2048	78	423225	0.00090703	./quality-samples/sample2.jpg
jpeg	2048	79	431706	0.00089572	./quality-samples/sample2.jpg
webp	2048	100	6681608	0.00003419	./quality-samples/sample1.jpg
webp	2560	85	538506	0.0010841	./quality-samples/sample0.jpg
webp	2560	82	479596	0.00131578	./quality-samples/sample0.jpg
webp	2560	84	520018	0.00116256	./quality-samples/sample0.jpg
webp	2560	83	498930	0.00124066	./quality-samples/sample0.jpg
webp	2560	81	457064	0.00144861	./quality-samples/sample0.jpg
jpeg	2048	81	469070	0.00079138	./quality-samples/sample2.jpg
jpeg	2048	82	485016	0.00074685	./quality-samples/sample2.jpg
jpeg	2048	84	534926	0.00065792	./quality-samples/sample2.jpg
jpeg	2048	83	515729	0.00069257	./quality-samples/sample2.jpg
jpeg	2048	85	552076	0.00061516	./quality-samples/sample2.jpg
jpeg	2048	70	838142	0.00172855	./quality-samples/sample1.jpg
webp	2048	70	502780	0.00347118	./quality-samples/sample3.jpg
webp	2560	89	672794	0.00079249	./quality-samples/sample0.jpg
webp	2560	86	566200	0.00101673	./quality-samples/sample0.jpg
webp	2560	88	629986	0.00086964	./quality-samples/sample0.jpg
webp	2560	90	693906	0.000771	./quality-samples/sample0.jpg
webp	2560	87	588628	0.00099077	./quality-samples/sample0.jpg
jpeg	2048	87	609679	0.0005371	./quality-samples/sample2.jpg
jpeg	2048	89	682189	0.00047658	./quality-samples/sample2.jpg
jpeg	2048	88	654974	0.00049932	./quality-samples/sample2.jpg
jpeg	2048	86	588785	0.00056063	./quality-samples/sample2.jpg
jpeg	2048	72	870911	0.00160373	./quality-samples/sample1.jpg
jpeg	2048	71	855447	0.00163746	./quality-samples/sample1.jpg
jpeg	2048	75	930327	0.00141174	./quality-samples/sample1.jpg
jpeg	2048	73	892762	0.00151918	./quality-samples/sample1.jpg
jpeg	2048	90	743667	0.00041233	./quality-samples/sample2.jpg
jpeg	2048	74	926655	0.00142063	./quality-samples/sample1.jpg
webp	2560	92	806588	0.0006066	./quality-samples/sample0.jpg
webp	2560	94	917690	0.00052522	./quality-samples/sample0.jpg
webp	2560	91	759542	0.00068771	./quality-samples/sample0.jpg
webp	2560	95	1039598	0.00043997	./quality-samples/sample0.jpg
webp	2560	93	877526	0.00054744	./quality-samples/sample0.jpg
webp	2048	71	508788	0.00343314	./quality-samples/sample3.jpg
webp	2048	73	519126	0.00324417	./quality-samples/sample3.jpg
webp	2048	75	534554	0.00313627	./quality-samples/sample3.jpg
webp	2048	72	517890	0.00325431	./quality-samples/sample3.jpg
webp	2048	74	526118	0.00318635	./quality-samples/sample3.jpg
jpeg	2048	91	787120	0.00032587	./quality-samples/sample2.jpg
jpeg	2048	95	1144419	0.00020968	./quality-samples/sample2.jpg
jpeg	2048	94	1018428	0.00023366	./quality-samples/sample2.jpg
jpeg	2048	76	952352	0.00133863	./quality-samples/sample1.jpg
jpeg	2048	93	917852	0.00026818	./quality-samples/sample2.jpg
webp	2560	96	1110106	0.00039922	./quality-samples/sample0.jpg
webp	2560	97	1263368	0.00034049	./quality-samples/sample0.jpg
webp	2560	98	1342898	0.00033139	./quality-samples/sample0.jpg
jpeg	2048	79	1040438	0.00116351	./quality-samples/sample1.jpg
jpeg	2048	92	825231	0.00030897	./quality-samples/sample2.jpg
jpeg	2048	78	1018187	0.00119948	./quality-samples/sample1.jpg
webp	2560	99	1431136	0.00030506	./quality-samples/sample0.jpg
jpeg	2048	80	1070790	0.00109252	./quality-samples/sample1.jpg
jpeg	2048	77	990156	0.00124235	./quality-samples/sample1.jpg
webp	2048	76	561920	0.00291214	./quality-samples/sample3.jpg
webp	2048	78	606776	0.00255498	./quality-samples/sample3.jpg
webp	2048	80	661242	0.00224876	./quality-samples/sample3.jpg
webp	2048	79	627670	0.00242265	./quality-samples/sample3.jpg
webp	2048	77	580768	0.00273257	./quality-samples/sample3.jpg
webp	2560	100	4043810	0.00004032	./quality-samples/sample0.jpg
jpeg	2048	97	1461695	0.00015697	./quality-samples/sample2.jpg
jpeg	2048	100	2471645	0.00011244	./quality-samples/sample2.jpg
jpeg	2048	98	1646897	0.00014231	./quality-samples/sample2.jpg
jpeg	2048	96	1286700	0.0001771	./quality-samples/sample2.jpg
jpeg	2048	99	2076536	0.00012345	./quality-samples/sample2.jpg
jpeg	2048	81	1111334	0.00102323	./quality-samples/sample1.jpg
jpeg	2048	84	1224573	0.00086652	./quality-samples/sample1.jpg
jpeg	2048	83	1189401	0.0009115	./quality-samples/sample1.jpg
jpeg	2048	85	1262046	0.00081279	./quality-samples/sample1.jpg
jpeg	2560	70	507973	0.001561	./quality-samples/sample0.jpg
jpeg	2048	82	1143535	0.00097574	./quality-samples/sample1.jpg
webp	2048	84	792910	0.00160297	./quality-samples/sample3.jpg
webp	2048	83	745378	0.00188253	./quality-samples/sample3.jpg
webp	2048	85	824572	0.00152278	./quality-samples/sample3.jpg
webp	2048	81	681886	0.00215123	./quality-samples/sample3.jpg
webp	2048	82	708652	0.00201844	./quality-samples/sample3.jpg
jpeg	2560	74	553168	0.00130291	./quality-samples/sample0.jpg
jpeg	2560	73	537090	0.00139622	./quality-samples/sample0.jpg
jpeg	2560	71	517853	0.00148406	./quality-samples/sample0.jpg
jpeg	2560	72	524480	0.00145936	./quality-samples/sample0.jpg
jpeg	2560	75	556315	0.00129168	./quality-samples/sample0.jpg
jpeg	2048	89	1493546	0.00062494	./quality-samples/sample1.jpg
jpeg	2048	88	1436509	0.00066292	./quality-samples/sample1.jpg
jpeg	2048	86	1321874	0.00075088	./quality-samples/sample1.jpg
jpeg	2048	87	1362257	0.00071095	./quality-samples/sample1.jpg
webp	2560	70	158146	0.00293633	./quality-samples/sample2.jpg
jpeg	2048	90	1591157	0.00056206	./quality-samples/sample1.jpg
webp	2048	87	906798	0.00130236	./quality-samples/sample3.jpg
webp	2048	89	1036358	0.0010271	./quality-samples/sample3.jpg
webp	2048	90	1073232	0.00097852	./quality-samples/sample3.jpg
webp	2048	86	866510	0.00137899	./quality-samples/sample3.jpg
webp	2048	88	965448	0.00111796	./quality-samples/sample3.jpg
jpeg	2560	78	604023	0.00112273	./quality-samples/sample0.jpg
jpeg	2560	80	632524	0.00102318	./quality-samples/sample0.jpg
jpeg	2560	79	615144	0.00109369	./quality-samples/sample0.jpg
jpeg	2560	76	568647	0.0012089	./quality-samples/sample0.jpg
jpeg	2560	77	587879	0.00114652	./quality-samples/sample0.jpg
webp	2560	71	164652	0.0027363	./quality-samples/sample2.jpg
jpeg	2048	93	1896814	0.00036389	./quality-samples/sample1.jpg
webp	2560	72	165102	0.00274772	./quality-samples/sample2.jpg
jpeg	2048	91	1671153	0.00045178	./quality-samples/sample1.jpg
webp	2560	73	166588	0.00272168	./quality-samples/sample2.jpg
webp	2560	75	173602	0.00261315	./quality-samples/sample2.jpg
webp	2560	74	173602	0.00261315	./quality-samples/sample2.jpg
jpeg	2048	92	1752197	0.00041918	./quality-samples/sample1.jpg
jpeg	2048	94	2076918	0.00031316	./quality-samples/sample1.jpg
jpeg	2048	95	2290702	0.00026965	./quality-samples/sample1.jpg
jpeg	2560	81	653595	0.000968	./quality-samples/sample0.jpg
jpeg	2560	84	719140	0.00081916	./quality-samples/sample0.jpg
jpeg	2560	83	698602	0.00086065	./quality-samples/sample0.jpg
jpeg	2560	85	740638	0.00076827	./quality-samples/sample0.jpg
jpeg	2560	82	670897	0.00091867	./quality-samples/sample0.jpg
webp	2560	80	220762	0.00207148	./quality-samples/sample2.jpg
webp	2560	77	190684	0.0023639	./quality-samples/sample2.jpg
webp	2560	78	199996	0.0022738	./quality-samples/sample2.jpg
webp	2560	76	183980	0.00245682	./quality-samples/sample2.jpg
webp	2560	79	207790	0.00215977	./quality-samples/sample2.jpg
webp	2048	93	1374616	0.00066225	./quality-samples/sample3.jpg
webp	2048	91	1170226	0.00084527	./quality-samples/sample3.jpg
webp	2048	94	1474332	0.00060142	./quality-samples/sample3.jpg
webp	2048	92	1243960	0.00075631	./quality-samples/sample3.jpg
webp	2048	95	1644618	0.00050133	./quality-samples/sample3.jpg
jpeg	2048	96	2571927	0.00021515	./quality-samples/sample1.jpg
jpeg	2048	100	4549598	0.0000918	./quality-samples/sample1.jpg
jpeg	2048	97	2888019	0.00017324	./quality-samples/sample1.jpg
jpeg	2048	98	3292325	0.00014004	./quality-samples/sample1.jpg
jpeg	2048	99	3989070	0.00011064	./quality-samples/sample1.jpg
jpeg	2560	89	872150	0.00059038	./quality-samples/sample0.jpg
jpeg	2560	90	926617	0.00053003	./quality-samples/sample0.jpg
jpeg	2560	88	840464	0.00062638	./quality-samples/sample0.jpg
jpeg	2560	87	798564	0.00067312	./quality-samples/sample0.jpg
jpeg	2560	86	774553	0.00070853	./quality-samples/sample0.jpg
webp	2560	81	237306	0.00194463	./quality-samples/sample2.jpg
webp	2560	85	305500	0.00145824	./quality-samples/sample2.jpg
webp	2560	82	243700	0.00188484	./quality-samples/sample2.jpg
webp	2560	84	273928	0.00165544	./quality-samples/sample2.jpg
webp	2560	83	264222	0.00175791	./quality-samples/sample2.jpg
webp	2048	96	1802228	0.00045438	./quality-samples/sample3.jpg
jpeg	2560	92	1018242	0.00041327	./quality-samples/sample0.jpg
jpeg	2560	91	973545	0.00044505	./quality-samples/sample0.jpg
jpeg	2560	95	1316224	0.00028311	./quality-samples/sample0.jpg
jpeg	2560	94	1200477	0.00031883	./quality-samples/sample0.jpg
webp	2048	99	2397586	0.00033504	./quality-samples/sample3.jpg
jpeg	2560	93	1102948	0.00036271	./quality-samples/sample0.jpg
webp	2048	97	1897380	0.00043838	./quality-samples/sample3.jpg
webp	2048	98	2239528	0.00036161	./quality-samples/sample3.jpg
webp	2560	90	460350	0.00089708	./quality-samples/sample2.jpg
webp	2560	87	349846	0.00127885	./quality-samples/sample2.jpg
webp	2560	89	409726	0.00110354	./quality-samples/sample2.jpg
webp	2560	86	313154	0.00144622	./quality-samples/sample2.jpg
webp	2560	88	389292	0.00108923	./quality-samples/sample2.jpg
webp	2048	100	7426492	0.00003543	./quality-samples/sample3.jpg
jpeg	2560	96	1470020	0.00024006	./quality-samples/sample0.jpg
jpeg	2560	97	1652291	0.00020791	./quality-samples/sample0.jpg
jpeg	2560	100	2638045	0.00014383	./quality-samples/sample0.jpg
jpeg	2560	98	1876506	0.00018339	./quality-samples/sample0.jpg
jpeg	2560	99	2291295	0.00015813	./quality-samples/sample0.jpg
webp	2560	92	561956	0.00068335	./quality-samples/sample2.jpg
webp	2560	93	626014	0.00054992	./quality-samples/sample2.jpg
webp	2560	91	499080	0.00081686	./quality-samples/sample2.jpg
webp	2560	95	726514	0.00046301	./quality-samples/sample2.jpg
webp	2560	94	699536	0.00048766	./quality-samples/sample2.jpg
jpeg	2048	70	791461	0.00212216	./quality-samples/sample3.jpg
webp	2560	70	721140	0.003807	./quality-samples/sample1.jpg
webp	2560	97	890338	0.00036258	./quality-samples/sample2.jpg
webp	2560	99	1085248	0.00028547	./quality-samples/sample2.jpg
webp	2560	96	833556	0.00039669	./quality-samples/sample2.jpg
webp	2560	98	1006490	0.00031697	./quality-samples/sample2.jpg
webp	2560	100	3056324	0.00001671	./quality-samples/sample2.jpg
jpeg	2048	73	839842	0.00189697	./quality-samples/sample3.jpg
jpeg	2048	74	867063	0.00178606	./quality-samples/sample3.jpg
jpeg	2560	70	439612	0.0014353	./quality-samples/sample2.jpg
jpeg	2048	75	871374	0.00176696	./quality-samples/sample3.jpg
jpeg	2048	71	808317	0.00201518	./quality-samples/sample3.jpg
jpeg	2048	72	819211	0.00197748	./quality-samples/sample3.jpg
webp	2560	74	757898	0.00322006	./quality-samples/sample1.jpg
webp	2560	72	730330	0.00342865	./quality-samples/sample1.jpg
webp	2560	75	769288	0.00307541	./quality-samples/sample1.jpg
webp	2560	71	727926	0.00345677	./quality-samples/sample1.jpg
webp	2560	73	744656	0.00334167	./quality-samples/sample1.jpg
jpeg	2560	73	471152	0.00116636	./quality-samples/sample2.jpg
jpeg	2560	74	490194	0.00105386	./quality-samples/sample2.jpg
jpeg	2560	71	448519	0.00134353	./quality-samples/sample2.jpg
jpeg	2560	72	452955	0.00130441	./quality-samples/sample2.jpg
jpeg	2560	75	490785	0.00105004	./quality-samples/sample2.jpg
jpeg	2560	79	535755	0.00074574	./quality-samples/sample2.jpg
jpeg	2560	76	500247	0.00093742	./quality-samples/sample2.jpg
jpeg	2048	78	950665	0.00152398	./quality-samples/sample3.jpg
jpeg	2560	80	552096	0.0006303	./quality-samples/sample2.jpg
jpeg	2048	76	892075	0.00167711	./quality-samples/sample3.jpg
jpeg	2560	77	516985	0.00082271	./quality-samples/sample2.jpg
jpeg	2560	78	533920	0.00076434	./quality-samples/sample2.jpg
jpeg	2048	79	968957	0.00148171	./quality-samples/sample3.jpg
jpeg	2048	80	999100	0.00139103	./quality-samples/sample3.jpg
jpeg	2048	77	924146	0.00158426	./quality-samples/sample3.jpg
webp	2560	78	901200	0.00247885	./quality-samples/sample1.jpg
webp	2560	77	846670	0.00266344	./quality-samples/sample1.jpg
webp	2560	79	938540	0.00227118	./quality-samples/sample1.jpg
webp	2560	76	805728	0.00291894	./quality-samples/sample1.jpg
webp	2560	80	964904	0.00215672	./quality-samples/sample1.jpg
jpeg	2560	85	611652	0.00034257	./quality-samples/sample2.jpg
jpeg	2560	82	577082	0.00051254	./quality-samples/sample2.jpg
jpeg	2560	81	564496	0.00057962	./quality-samples/sample2.jpg
jpeg	2560	83	587870	0.00046422	./quality-samples/sample2.jpg
jpeg	2560	84	596531	0.00043339	./quality-samples/sample2.jpg
jpeg	2048	83	1107374	0.00117793	./quality-samples/sample3.jpg
jpeg	2560	89	701606	0.00023011	./quality-samples/sample2.jpg
jpeg	2560	87	648571	0.00027728	./quality-samples/sample2.jpg
jpeg	2560	90	741608	0.00018869	./quality-samples/sample2.jpg
jpeg	2560	86	629809	0.00029915	./quality-samples/sample2.jpg
jpeg	2560	88	680691	0.00022614	./quality-samples/sample2.jpg
jpeg	2048	85	1175250	0.00105142	./quality-samples/sample3.jpg
jpeg	2048	84	1139767	0.00112264	./quality-samples/sample3.jpg
jpeg	2048	81	1033143	0.00132283	./quality-samples/sample3.jpg
jpeg	2048	82	1061800	0.00125436	./quality-samples/sample3.jpg
webp	2560	82	1122974	0.00177453	./quality-samples/sample1.jpg
webp	2560	83	1177800	0.00163389	./quality-samples/sample1.jpg
webp	2560	85	1319526	0.00133947	./quality-samples/sample1.jpg
webp	2560	84	1222568	0.0014858	./quality-samples/sample1.jpg
webp	2560	81	1037620	0.00195128	./quality-samples/sample1.jpg
jpeg	2560	94	819205	0.00006784	./quality-samples/sample2.jpg
jpeg	2560	95	899041	0.00006075	./quality-samples/sample2.jpg
jpeg	2560	92	753184	0.00010804	./quality-samples/sample2.jpg
jpeg	2560	93	774268	0.00006968	./quality-samples/sample2.jpg
jpeg	2560	91	743400	0.00011015	./quality-samples/sample2.jpg
jpeg	2048	86	1230164	0.00098018	./quality-samples/sample3.jpg
jpeg	2048	90	1478898	0.00073614	./quality-samples/sample3.jpg
jpeg	2048	88	1338025	0.00086104	./quality-samples/sample3.jpg
jpeg	2048	89	1388419	0.00081191	./quality-samples/sample3.jpg
jpeg	2048	87	1268756	0.00092539	./quality-samples/sample3.jpg
jpeg	2560	99	1388628	0.00003759	./quality-samples/sample2.jpg
jpeg	2560	98	1123292	0.00003973	./quality-samples/sample2.jpg
jpeg	2560	97	1052713	0.0000416	./quality-samples/sample2.jpg
jpeg	2560	96	974259	0.00004424	./quality-samples/sample2.jpg
jpeg	2560	100	1705194	0.00003373	./quality-samples/sample2.jpg
webp	2560	89	1636562	0.00088095	./quality-samples/sample1.jpg
webp	2560	88	1596766	0.00094563	./quality-samples/sample1.jpg
webp	2560	86	1385274	0.00123918	./quality-samples/sample1.jpg
webp	2560	90	1805270	0.000752	./quality-samples/sample1.jpg
webp	2560	87	1466456	0.00106932	./quality-samples/sample1.jpg
jpeg	2048	92	1627288	0.00057589	./quality-samples/sample3.jpg
jpeg	2048	94	1929883	0.00044838	./quality-samples/sample3.jpg
jpeg	2048	91	1554531	0.00062064	./quality-samples/sample3.jpg
jpeg	2048	93	1766671	0.00050926	./quality-samples/sample3.jpg
jpeg	2048	95	2125585	0.00039561	./quality-samples/sample3.jpg
webp	2560	92	2117536	0.00055451	./quality-samples/sample1.jpg
webp	2560	95	2661642	0.00036391	./quality-samples/sample1.jpg
webp	2560	94	2468792	0.00043163	./quality-samples/sample1.jpg
webp	2560	91	1970380	0.00065527	./quality-samples/sample1.jpg
webp	2560	93	2330928	0.00048806	./quality-samples/sample1.jpg
jpeg	2048	100	4550994	0.00017989	./quality-samples/sample3.jpg
jpeg	2048	98	3143374	0.00023889	./quality-samples/sample3.jpg
jpeg	2048	97	2710257	0.00028144	./quality-samples/sample3.jpg
jpeg	2048	96	2389848	0.00033084	./quality-samples/sample3.jpg
jpeg	2048	99	3970676	0.0002005	./quality-samples/sample3.jpg
webp	2560	96	2862442	0.00032407	./quality-samples/sample1.jpg
webp	2560	97	3267364	0.00027914	./quality-samples/sample1.jpg
webp	2560	99	3706662	0.00023151	./quality-samples/sample1.jpg
webp	2560	98	3423994	0.00026054	./quality-samples/sample1.jpg
webp	2560	100	9612430	0.00003674	./quality-samples/sample1.jpg
webp	2560	70	679390	0.00355846	./quality-samples/sample3.jpg
jpeg	2560	70	1237793	0.00165146	./quality-samples/sample1.jpg
webp	2560	72	692194	0.00347259	./quality-samples/sample3.jpg
webp	2560	71	691252	0.00347535	./quality-samples/sample3.jpg
webp	2560	73	710658	0.00334098	./quality-samples/sample3.jpg
webp	2560	75	721616	0.00325986	./quality-samples/sample3.jpg
webp	2560	74	713660	0.00332337	./quality-samples/sample3.jpg
jpeg	2560	75	1374369	0.00132803	./quality-samples/sample1.jpg
jpeg	2560	74	1369579	0.00133445	./quality-samples/sample1.jpg
jpeg	2560	73	1318584	0.00143323	./quality-samples/sample1.jpg
jpeg	2560	71	1263084	0.0015589	./quality-samples/sample1.jpg
jpeg	2560	72	1285494	0.00152583	./quality-samples/sample1.jpg
webp	2560	76	754978	0.003029	./quality-samples/sample3.jpg
webp	2560	80	890704	0.0022982	./quality-samples/sample3.jpg
webp	2560	78	827500	0.00262539	./quality-samples/sample3.jpg
webp	2560	77	783116	0.00285929	./quality-samples/sample3.jpg
webp	2560	79	847638	0.00245898	./quality-samples/sample3.jpg
jpeg	2560	79	1537770	0.00108523	./quality-samples/sample1.jpg
jpeg	2560	76	1408204	0.00125277	./quality-samples/sample1.jpg
jpeg	2560	80	1582057	0.00101395	./quality-samples/sample1.jpg
jpeg	2560	77	1463841	0.00115509	./quality-samples/sample1.jpg
jpeg	2560	78	1505464	0.00111749	./quality-samples/sample1.jpg
webp	2560	83	1012790	0.00188376	./quality-samples/sample3.jpg
webp	2560	82	961550	0.00217876	./quality-samples/sample3.jpg
webp	2560	84	1046588	0.00183001	./quality-samples/sample3.jpg
webp	2560	81	931674	0.002166	./quality-samples/sample3.jpg
webp	2560	85	1107244	0.00168127	./quality-samples/sample3.jpg
jpeg	2560	83	1755472	0.00083451	./quality-samples/sample1.jpg
jpeg	2560	81	1641610	0.00094565	./quality-samples/sample1.jpg
jpeg	2560	82	1688000	0.00089753	./quality-samples/sample1.jpg
jpeg	2560	84	1805995	0.000791	./quality-samples/sample1.jpg
jpeg	2560	85	1861510	0.00074061	./quality-samples/sample1.jpg
webp	2560	87	1262422	0.00134357	./quality-samples/sample3.jpg
jpeg	2560	86	1949703	0.00068086	./quality-samples/sample1.jpg
jpeg	2560	87	2003937	0.00064435	./quality-samples/sample1.jpg
jpeg	2560	89	2190100	0.00056515	./quality-samples/sample1.jpg
jpeg	2560	90	2326862	0.00050547	./quality-samples/sample1.jpg
jpeg	2560	88	2108964	0.00059898	./quality-samples/sample1.jpg
webp	2560	86	1174320	0.00157664	./quality-samples/sample3.jpg
webp	2560	88	1352336	0.0012013	./quality-samples/sample3.jpg
webp	2560	90	1505524	0.00098715	./quality-samples/sample3.jpg
webp	2560	89	1442322	0.00102917	./quality-samples/sample3.jpg
jpeg	2560	94	3005096	0.00028012	./quality-samples/sample1.jpg
jpeg	2560	92	2547584	0.00037388	./quality-samples/sample1.jpg
jpeg	2560	95	3298614	0.00024315	./quality-samples/sample1.jpg
jpeg	2560	93	2752385	0.00032433	./quality-samples/sample1.jpg
jpeg	2560	91	2437325	0.00040034	./quality-samples/sample1.jpg
webp	2560	93	1958802	0.0006858	./quality-samples/sample3.jpg
webp	2560	91	1656830	0.00086097	./quality-samples/sample3.jpg
webp	2560	92	1772398	0.00076229	./quality-samples/sample3.jpg
webp	2560	95	2398822	0.0005064	./quality-samples/sample3.jpg
webp	2560	94	2116708	0.00062675	./quality-samples/sample3.jpg
jpeg	2560	99	5665542	0.00010791	./quality-samples/sample1.jpg
jpeg	2560	96	3683668	0.00019591	./quality-samples/sample1.jpg
jpeg	2560	98	4664261	0.00013463	./quality-samples/sample1.jpg
jpeg	2560	97	4120747	0.00016126	./quality-samples/sample1.jpg
jpeg	2560	100	6568578	0.00008975	./quality-samples/sample1.jpg
webp	2560	98	3308388	0.00035944	./quality-samples/sample3.jpg
webp	2560	96	2637252	0.0004676	./quality-samples/sample3.jpg
webp	2560	97	2767336	0.00045838	./quality-samples/sample3.jpg
webp	2560	99	3534308	0.00033084	./quality-samples/sample3.jpg
webp	2560	100	10943714	0.00003754	./quality-samples/sample3.jpg
jpeg	2560	70	1130175	0.00205916	./quality-samples/sample3.jpg
jpeg	2560	72	1169551	0.00191714	./quality-samples/sample3.jpg
jpeg	2560	73	1200461	0.00183478	./quality-samples/sample3.jpg
